,IMG Genome ID,Genome Name_x,cobamide biosynthesis category,Phylum,Class,Order,Family,Genus,Species,Ecosystem Category
10272,2684622646,Streptomyces canus DSM 40017,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces canus,
10273,2511231113,Streptomyces cattleya NRRL 8057,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cattleya,
10274,2547132122,Streptomyces chartreusis NRRL 12338,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces chartreusis,
10275,2684622644,Streptomyces ciscaucasicus DSM 40275,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ciscaucasicus,Terrestrial
10276,2502894011,Streptomyces clavuligerus ATCC 27064 (pseudochromosome_reference_new),likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces clavuligerus,Terrestrial
10277,2534682028,Streptomyces coelicoflavus ZG0656,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces coelicoflavus,
10278,637000305,Streptomyces coelicolor A3(2),likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces coelicolor,Lab synthesis
10279,2554235367,Streptomyces collinus Tu 365,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces collinus,Terrestrial
10280,2648501341,Streptomyces cyaneogriseus noncyanogenus NMWT 1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cyaneogriseus,
10281,2671180628,Streptomyces cyanoalbus NRRL B-3040,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cyanoalbus,
10282,2561511188,Streptomyces davawensis JCM 4913,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces davawensis,
10283,2660238056,Streptomyces diastatochromogenes NRRL B-1698,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces diastatochromogenes,
10284,2663762722,Streptomyces emeiensis CGMCC 4.3504,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces emeiensis,
10285,2634166399,Streptomyces europaeiscabiei NCPPB 4064,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces europaeiscabiei,
10286,2585427723,Streptomyces exfoliatus DSMZ 41693,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces exfoliatus,
10287,2522572192,Streptomyces flavidovirens DSM 40150,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces flavidovirens,Terrestrial
10288,2630968572,"Streptomyces flavogriseus IAF 45 CD, ATCC 33331",likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces flavogriseus,Terrestrial
10289,2690316259,Streptomyces flocculus NRRL B-2465,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces flocculus,
10290,2617271025,Streptomyces fradiae ATCC 19609,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fradiae,
10291,2554235391,Streptomyces fulvissimus DSM 40593,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvissimus,
10292,2636415838,Streptomyces galbus KCCM 41354 (unscreened),likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces galbus,
10293,2537561976,Streptomyces gancidicus BKS 13-15,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces gancidicus,Terrestrial
10294,645058824,Streptomyces ghanaensis ATCC 14672,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ghanaensis,Terrestrial
10295,2663763463,Streptomyces gibsonii NRRL B-1335,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces gibsonii,
10296,2627854123,Streptomyces glaucescens GLA.O,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces glaucescens,
10297,2671180020,Streptomyces glauciniger CGMCC 4.1858,very likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces glauciniger,
10298,2548877066,Streptomyces globisporus C-1027,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces globisporus,Terrestrial
10299,2693429751,Streptomyces graminilatus NRRL B-59124,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces graminilatus,
10300,651324106,Streptomyces griseoaurantiacus M045,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseoaurantiacus,Aquatic
10301,2684622604,Streptomyces griseochromogenes ATCC 14511,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseochromogenes,
10302,645058728,Streptomyces griseoflavus Tu4000,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseoflavus,
10303,2660238121,Streptomyces griseoplanus NRRL B-3064,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseoplanus,
10304,641522653,Streptomyces griseus griseus NBRC 13350,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseus,
10305,2667527439,Streptomyces guanduensis CGMCC 4.2022,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces guanduensis,
10306,2675903139,Streptomyces harbinensis CGMCC 4.7047,very likely non-producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces Harbinensis,
10307,2657245138,Streptomyces hirsutus NRRL B-2713,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hirsutus,
10308,2684623091,Streptomyces hygroscopicus limoneus KCTC 1717,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hygroscopicus,
10309,2645727730,Streptomyces incarnatus NRRL8089,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces incarnatus,
10310,2675903130,Streptomyces indicus CGMCC 4.5727,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces indicus,Aquatic
10311,2537561795,Streptomyces ipomoeae 91-03,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ipomoeae,Plants
10312,2667527442,Streptomyces jietaisiensis CGMCC 4.1859,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces jietaisiensis,
10313,2660238718,Streptomyces kanamyceticus NRRL B-2535,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces kanamyceticus,
10314,2684622614,Streptomyces kanasensis ZX01,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces kanasensis,
10315,2684623203,Streptomyces leeuwenhoekii DSM 42122,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces leeuwenhoekii,
10316,2597490034,Streptomyces lividans 1326,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lividans,
10317,2695420885,Streptomyces luridiscabiei NRRL B-24455,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces luridiscabiei,
10318,2651869762,Streptomyces lydicus A02 (unscreened),likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lydicus,
10319,2547132120,Streptomyces lysosuperificus ATCC 31396,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lysosuperificus,
10320,2634166371,Streptomyces melanosporofaciens DSM 40318,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces melanosporofaciens,
10321,2582581314,Streptomyces mirabilis YR139,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mirabilis,
10322,2634166373,Streptomyces misionensis DSM 40306,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces misionensis,
10323,2537561865,Streptomyces mobaraensis NBRC 13819,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mobaraensis,Terrestrial
10324,2617271283,Streptomyces mutabilis TRM45540,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mutabilis,Terrestrial
10325,2636415863,Streptomyces natalensis ATCC 27448,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces natalensis,
10326,2663762943,Streptomyces neyagawaensis NRRL B-3092,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces neyagawaensis,
10327,2602041572,Streptomyces niveus NCIMB 11891,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces niveus,
10328,2585427943,Streptomyces olindensis DAUFPE 5622,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces olindensis,
10329,2645728072,Streptomyces pactum ACT12,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pactum,
10330,2690316220,Streptomyces pathocidini NRRL B-24287,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pathocidini,
10331,2667527448,Streptomyces paucisporeus CGMCC 4.2025,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces paucisporeus,
10332,2654587880,Streptomyces pini PL19,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pini,
10333,2627854148,Streptomyces pluripotens MUSC 137,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pluripotens,Plants
10334,2690316023,Streptomyces prasinopilosus NRRL B-2711,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces prasinopilosus,
10335,2693429651,Streptomyces prasinus NRRL B-2712,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces prasinus,
10336,2639762877,Streptomyces pristinaespiralis HCCB 10218,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pristinaespiralis,
10337,2565956830,Streptomyces prunicolor NBRC 13075,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces prunicolor,
10338,2516493006,"Streptomyces purpureus KA281, ATCC 21405",likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces purpureus,Terrestrial
10339,2675903055,Streptomyces qinglanensis CGMCC 4.6825,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces qinglanensis,Terrestrial
10340,2663762755,Streptomyces radiopugnans CGMCC 4.3519,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces radiopugnans,
10341,2563366593,Streptomyces rapamycinicus NRRL 5491,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rapamycinicus,
10342,2687453570,Streptomyces reticuli TUE45,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces reticuli,
10343,2541047971,Streptomyces rimosus rimosus ATCC 10970,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rimosus,Terrestrial
10344,2639762745,Streptomyces roseochromogenes oscitans DS 12.976,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces roseochromogenes,
10345,645058827,Streptomyces roseosporus NRRL 11379,possible corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces roseosporus,
10346,2654587765,Streptomyces roseus ATCC 31245,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces roseus,
10347,2671180039,Streptomyces rubidus CGMCC 4.2026,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rubidus,
10348,2636415922,Streptomyces scabiei NRRL B-16523,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces scabiei,
10349,2515154197,Streptomyces scabrisporus DSM 41855,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces scabrisporus,Terrestrial
10350,2548876818,Streptomyces somaliensis DSM 40738,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces somaliensis,Human
10351,2690315622,Streptomyces sp. 1222.5,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 1222.5,
10352,2636416059,Streptomyces sp. 136MFCol5.1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 136MFCol5.1,Plants
10353,2563366508,Streptomyces sp. 140Col2.1E,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp.,
10354,2524614552,Streptomyces sp. 142MFCol3.1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 142MFCol3.1,
10355,2627853636,Streptomyces sp. 150FB,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 150FB,
10356,2684623024,Streptomyces sp. 2112.2,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2112.2,
10357,2684623030,Streptomyces sp. 2112.3,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2112.3,
10358,2690315611,Streptomyces sp. 2114.2,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2114.2,
10359,2687453697,Streptomyces sp. 2133.1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2133.1,
10360,2687453724,Streptomyces sp. 2224.1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2224.1,
10361,2687453781,Streptomyces sp. 2314.4,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2314.4,
10362,2521172626,Streptomyces sp. 303MFCol5.2,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 303MFCol5.2,
10363,2695421014,Streptomyces sp. 3124.6,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 3124.6,
10364,2675903008,Streptomyces sp. 3213,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 3213,
10365,2521172628,Streptomyces sp. 351MFTsu5.1,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 351MFTsu5.1,
10366,2711768838,Streptomyces sp. 4121.5,very likely non-producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 4121.5,
10367,2687453197,Streptomyces sp. 4F,likely corrinoid producer,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 4F,
